cog.005656	-	S	-	Uncharacterized protein
cog.005861	-	S	-	Uncharacterized protein
cog.005881	-	S	-	Uncharacterized protein
cog.005883	-	S	-	Uncharacterized protein
cog.010957	-	S	-	Uncharacterized protein
cog.005716	-	S	-	Uncharacterized protein
cog.005645	-	S	-	Uncharacterized protein
cog.004305	-	S	-	Uncharacterized protein
cog.005466	-	S	-	Zn-ribbon domain
cog.005111	arCOG08550	V	VapB3	RHH/copG family antitoxin
cog.005078	arCOG02012	E	TrpD	Anthranilate phosphoribosyltransferase
cog.004975	arCOG00096	E	GltB	Glutamate synthase domain 3
cog.005472	arCOG01088	E	TrpC	Indole-3-glycerol phosphate synthase
cog.005094	arCOG00474	H	FAU1	5-formyltetrahydrofolate cyclo-ligase
cog.005175	arCOG03151	L	-	Intein/homing endonuclease
cog.003035	arCOG01381	M	AglO	Glycosyl transferase family 2
cog.005404	arCOG08113	R	-	BNR repeat-containing protein with probable glycosyl-binding activity
cog.003911	arCOG05195	R	-	TPR repeats containing protein
cog.005313	arCOG02290	R	-	Uncharacterized protein, DUF169 family
cog.006372	-	S	-	Uncharacterized membrane protein
cog.005768	-	S	-	Uncharacterized protein
cog.005193	-	S	-	Uncharacterized protein
cog.005607	-	S	-	Uncharacterized protein
cog.005226	arCOG01439	V	Cas6	CRISPR-Cas system related protein, RAMP superfamily Cas6 group
cog.003449	arCOG00086	E	TrpG	Anthranilate/para-aminobenzoate synthase component II
cog.005248	arCOG01124	G	E2b2	Ribose-1,5-bisphosphate isomerase, eIF-2B alpha/beta/delta family
cog.004655	arCOG06769	R	-	Leucine-rich repeats domain
cog.004502	-	S	-	Uncharacterized membrane protein
cog.005029	-	S	-	Uncharacterized membrane protein
cog.005276	-	S	-	Uncharacterized protein
cog.004830	-	S	-	Uncharacterized protein
cog.003998	arCOG00713	V	-	PIN domain containing protein
cog.005182	arCOG02632	V	HsdM	Type I restriction-modification system methyltransferase subunit
cog.004498	arCOG02007	O	-	Prenyltransferase family protein containing thioredoxin domain
cog.004680	-	R	-	Uncharacterized protein
cog.003580	arCOG04194	V	Cas2	CRISPR-associated protein Cas2
cog.004953	arCOG02179	C	NapF	Polyferredoxin
cog.004891	arCOG01510	L	RPA1	Single-stranded DNA-binding replication protein A (RPA), large (70 kD) subunit or related ssDNA-binding protein
cog.004016	arCOG13978	E	-	Trypsin-like serine protease
cog.014250	-	S	-	Uncharacterized protein
cog.011569	-	S	-	Uncharacterized membrane protein
cog.011249	arCOG10113	S	-	Uncharacterized membrane protein
cog.009288	arCOG07760	E	-	Peptidase family C25
cog.008670	-	S	-	Uncharacterized protein
cog.008374	arCOG03714	F	-	ATP cone domain containing protein
cog.006858	arCOG02559	M	-	Cell surface protein
cog.008573	-	M	-	Glycosyl hydrolases family 39
cog.007880	-	S	-	Uncharacterized protein
cog.008275	-	S	-	Uncharacterized protein
cog.008300	-	S	-	Uncharacterized protein
cog.008456	-	S	-	Uncharacterized protein
cog.007420	-	S	-	Uncharacterized protein
cog.007303	arCOG00839	K	WecD	Acetyltransferase (GNAT) family
cog.007474	arCOG01679	K	ArsR	Transcriptional regulator containing HTH domain, ArsR family
cog.007522	arCOG03450	R	-	Predicted surface protease of transglutaminase family
cog.006773	-	R	-	TPR repeats containing protein
cog.007409	arCOG02078	S	-	Metal binding protein, putative component of redox complexes
cog.006874	-	S	-	Uncharacterized membrane protein
cog.007022	-	S	-	Uncharacterized membrane protein
cog.007109	-	S	-	Uncharacterized membrane protein
cog.006822	-	S	-	Uncharacterized protein
cog.006882	-	S	-	Uncharacterized protein
cog.007360	-	S	-	Uncharacterized protein
cog.011204	-	S	-	Uncharacterized protein
cog.014262	-	S	-	Uncharacterized protein
cog.007716	arCOG02411	V	-	HicB family component of toxin-antitoxin system, antitoxin, predicted nuclease of the RNAse H fold
cog.006926	arCOG00124	E	CysH	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme
cog.006329	-	P	CorA	Mg2+ and Co2+ transporter CorA
cog.006809	arCOG01860	R	-	Predicted HD superfamily hydrolase
cog.004648	arCOG02861	S	-	Predicted membrane protein, DoxD family
cog.006845	arCOG05500	S	-	SWIM Zn-finger
cog.006820	-	S	-	Uncharacterized coiled-coil protein
cog.005955	-	S	-	Uncharacterized low complexity domain
cog.006782	-	S	-	Uncharacterized membrane protein
cog.005662	-	S	-	Uncharacterized protein
cog.006602	-	S	-	Uncharacterized protein
cog.006827	-	S	-	Uncharacterized protein
cog.005614	arCOG10082	S	-	Uncharacterized protein
cog.006273	-	S	-	Uncharacterized protein with Ig-like domain
cog.006997	-	S	-	Zinc finger protein (C2CH type)
cog.006477	arCOG00707	C	-	Aldehyde:ferredoxin oxidoreductase
cog.005219	arCOG00332	C	GlpC	Membrane associated Fe-S oxidoreductase subunit
cog.006402	arCOG01895	G	IolE	Sugar phosphate isomerase/epimerase
cog.006505	arCOG03323	H	HemE	Uroporphyrinogen decarboxylase or related enzyme
cog.007408	-	I	-	Lysophospholipid Acyltransferase
cog.006295	arCOG04124	J	-	Trm112 RNA methyltransferase activating protein
cog.005935	arCOG01526	L	TopG2	Reverse gyrase
cog.006446	arCOG10445	M	-	Penicillin V acylase or related amidase
cog.006587	arCOG00833	R	RimI	Acetyltransferase (GNAT) family
cog.009373	arCOG01648	R	MhpC	Alpha/beta superfamily hydrolase
cog.005941	arCOG02284	R	-	Secreted protein containing C-terminal beta-propeller domain distantly related to WD-40 repeats
cog.006509	arCOG12891	R	-	SnoaL/NTF2 family protein
cog.006212	arCOG02639	S	-	Predicted metal-binding protein
cog.005692	-	S	-	Uncharacterized coiled-coil protein
cog.006322	arCOG07680	S	-	Uncharacterized membrane protein
cog.013924	-	S	-	Uncharacterized protein
cog.004973	-	S	-	Uncharacterized protein
cog.005231	-	S	-	Uncharacterized protein
cog.005624	-	S	-	Uncharacterized protein
cog.005872	-	S	-	Uncharacterized protein
cog.006580	-	S	-	Uncharacterized protein
cog.006517	-	S	-	Uncharacterized protein
cog.005826	-	S	-	Uncharacterized protein
cog.005489	-	S	-	Uncharacterized protein
cog.006093	-	S	-	Uncharacterized protein
cog.006082	-	S	-	Uncharacterized protein
cog.005933	-	S	-	Uncharacterized protein
cog.005823	arCOG03886	V	-	CopG/RHH family DNA-binding protein
cog.005397	arCOG03164	X	-	Site-specific integrase-resolvase
cog.005069	arCOG03162	X	PinR	Site-specific recombinase
cog.006150	arCOG02434	F	-	Nucleoside 2-deoxyribosyltransferase
cog.011992	-	H	-	23S-rRNA-pseudouridine1915-N3-methyltransferase RlmH
cog.006085	arCOG00228	H	MopI	Molybdopterin-binding protein
cog.005852	-	M	-	DOMON-like type 9 carbohydrate binding module
cog.004392	arCOG02544	M	-	NosD-like periplasmic protein fused to PKD repeat domain
cog.005199	-	S	-	Uncharacterized domain
cog.005682	arCOG14752	S	-	Uncharacterized membrane protein
cog.005879	arCOG06746	S	-	Uncharacterized membrane protein YcaP, DUF422 family
cog.003789	-	S	-	Uncharacterized protein
cog.005696	-	S	-	Uncharacterized protein
cog.005831	-	S	-	Uncharacterized protein
cog.006133	-	S	-	Uncharacterized protein
cog.008981	-	S	-	Uncharacterized protein
cog.010538	-	S	-	Uncharacterized protein
cog.005929	-	S	-	Uncharacterized protein
cog.005359	-	S	-	Uncharacterized protein
cog.006095	arCOG04872	S	-	Uncharacterized protein, DUF2100 family
cog.009652	-	S	-	Uncharacterized secreted protein
cog.005961	arCOG05767	S	-	Zn-ribbon domain, DUF2082
cog.006003	arCOG05194	V	-	Predicted restriction endonuclease, Mrr-cat superfamily
cog.005228	arCOG00228	H	MopI	Molybdopterin-binding protein
cog.005652	arCOG03045	R	-	TPR repeats containing protein
cog.005772	-	R	-	TPR repeats containing protein
cog.007586	-	S	-	HEAT repeats domain
cog.009546	-	S	-	Uncharacterized  coiled-coil domain
cog.005371	-	S	-	Uncharacterized  protein
cog.013554	-	S	-	Uncharacterized membrane protein
cog.004506	-	S	-	Uncharacterized protein
cog.005476	-	S	-	Uncharacterized protein
cog.005660	-	S	-	Uncharacterized protein
cog.005805	-	S	-	Uncharacterized protein
cog.005817	-	S	-	Uncharacterized protein
cog.005901	-	S	-	Uncharacterized protein
cog.008026	-	S	-	Uncharacterized protein
cog.010146	-	S	-	Uncharacterized protein
cog.005496	-	S	-	Uncharacterized protein
cog.005396	-	S	-	Uncharacterized protein
cog.005782	arCOG04224	S	-	Uncharacterized protein with novel six-stranded beta-clam fold
cog.005739	arCOG05906	V	-	PD-(D/E)xK superfamily nuclease
cog.005156	arCOG02014	E	TrpE	Anthranilate/para-aminobenzoate synthase component I
cog.005456	arCOG01086	E	TrpA	Tryptophan synthase alpha chain
cog.005449	arCOG00845	K	WecD	Acetyltransferase (GNAT) family
cog.004645	arCOG04198	Q	-	Ethylbenzene dehydrogenase
cog.005250	arCOG02869	Q	FrnE	Predicted dithiol-disulfide isomerase involved in polyketide biosynthesis
cog.014229	-	R	-	DinB/YfiT family hydrolase
cog.005183	-	S	-	Membrane domain of surface protein
cog.005581	-	S	-	Uncharacterized protein
cog.004593	arCOG11553	V	-	Antitoxin protein, MazE family
cog.005092	arCOG07561	V	-	Secreted multidomain protein, often contains vWA and Ca(2+)-binding domain (some could contain a C-terminal toxin domain)
cog.005023	arCOG04233	P	FepB	ABC-type Fe3+-hydroxamate transport system
cog.011702	-	S	-	Uncharacterized  protein
cog.005083	arCOG11431	S	-	Uncharacterized membrane protein
cog.004522	-	S	-	Uncharacterized protein
cog.005291	-	S	-	Uncharacterized protein
cog.013206	-	S	-	Uncharacterized protein
cog.011737	-	R	WbbJ	N-terminal membrane region assocated with acetyltransferasefrom isoleucine patch superfamily
cog.003776	-	S	-	Uncharacterized membrane protein
cog.003720	-	S	-	Membrane domain of surface protein
cog.004231	-	S	-	Uncharacterized membrane protein
cog.014230	-	S	-	Uncharacterized protein
cog.014954	-	S	-	Uncharacterized protein
cog.015056	-	S	-	Uncharacterized protein
cog.015102	-	S	-	Uncharacterized protein
cog.011767	arCOG00368	L	SbcC	ATPase involved in DNA repair, SbcC
cog.006710	arCOG03501	M	-	Cell surface protein, contains right handed beta helix region
cog.009512	-	S	-	Uncharacterized protein
cog.009056	-	S	-	Uncharacterized protein
cog.008006	arCOG00795	L	-	UvrD/REP helicase Dna2, conatins Cas4-like nucleases and Zn ribbon domain
cog.007312	arCOG03635	M	OafA	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains
cog.007570	arCOG02702	Q	-	SAM-dependent methyltransferase
cog.007005	arCOG03038	R	-	TPR repeats containing protein
cog.008842	-	S	-	Coiled-coil protein
cog.008203	-	S	-	Uncharacterized protein
cog.008652	-	S	-	Uncharacterized protein
cog.014297	-	S	-	Uncharacterized protein
cog.008575	-	S	-	Uncharacterized protein
cog.008116	-	S	-	Uncharacterized protein
cog.008618	arCOG01144	T	CpdA	3',5'-cyclic AMP phosphodiesterase CpdA
cog.007183	arCOG05355	G	GmhA	Phosphoheptose isomerase
cog.003272	arCOG03323	H	HemE	Uroporphyrinogen decarboxylase or related enzyme
cog.006377	arCOG01683	K	-	Transcriptional regulator containing HTH domain, ArsR family
cog.007605	-	S	-	Uncharacterized membrane protein
cog.005532	-	S	-	Uncharacterized protein
cog.006081	-	S	-	Uncharacterized protein
cog.007006	-	S	-	Uncharacterized protein
cog.007203	-	S	-	Uncharacterized protein
cog.006718	arCOG03776	S	-	Zn finger protein
cog.009421	-	S	-	Zn-finger domain containing protein
cog.007046	arCOG11129	V	-	Uncharacterized protein, DUF4258 family; predicted component of toxin-antitoxin system
cog.005979	arCOG01534	E	DdpA	ABC-type transport system, substrate-binding component
cog.006647	arCOG02255	E	DapF	Diaminopimelate epimerase/Proline racemase
cog.006397	arCOG04934	G	-	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family
cog.006112	arCOG00721	J	Nob1	Endonuclease Nob1, consists of a PIN domain and a Zn-ribbon module
cog.006207	arCOG00431	J	-	Oligoribonuclease NrnB or cAMP/cGMP phosphodiesterase, DHH superfamily
cog.006881	arCOG04362	K	-	Transcriptional regulator, contains HTH domain
cog.006236	arCOG00889	L	-	Adenine-specific DNA methylase containing a Zn-ribbon
cog.006828	arCOG02487	M	-	Cell surface protein
cog.005150	arCOG07416	R	MhpC	Alpha/beta superfamily hydrolase
cog.006568	arCOG01154	R	-	Calcineurin-like phosphoesterase superfamily protein
cog.006286	-	R	YfaS	Uncharacterized conserved protein YfaS, alpha-2-macroglobulin family
cog.005322	-	S	-	Basic leucine zipper (bZIP) domain of Yeast Activator Protein (YAP) and similar proteins
cog.006754	arCOG11424	S	-	Membrane associated protein with extracellular Ig-like domain
cog.005558	-	S	-	Uncharacterized membrane protein
cog.006341	-	S	-	Uncharacterized membrane protein
cog.005834	-	S	-	Uncharacterized protein
cog.006966	-	S	-	Uncharacterized protein
cog.011297	-	S	-	Uncharacterized protein
cog.006976	-	S	-	Uncharacterized protein
cog.007060	-	S	-	Uncharacterized protein
cog.007020	-	S	-	Uncharacterized protein
cog.006387	-	S	-	Uncharacterized protein with Ig-like domain
cog.005986	arCOG02338	T	-	Sensory protein, contains GAF domain
cog.006687	arCOG02488	X	-	Phage distal tail protein
cog.006221	arCOG02185	C	NapF	Polyferredoxin
cog.004888	arCOG01021	E	LivK	ABC-type branched-chain amino acid transport system, periplasmic component
cog.006383	arCOG11125	E	-	Carboxypeptidase regulatory domain
cog.006521	arCOG04798	F	Tdk	Thymidine kinase
cog.006234	arCOG03995	I	-	Phospholipid scramblase, fused to Zn finger domain
cog.006524	arCOG00721	J	Nob1	Endonuclease Nob1, consists of a PIN domain and a Zn-ribbon module
cog.006445	arCOG01165	L	-	DNA topoisomerase VI, subunit B
cog.006271	arCOG03019	M	WcaG	Nucleoside-diphosphate-sugar epimerase
cog.006309	arCOG03038	R	-	TPR repeats containing protein
cog.006076	arCOG03046	R	-	TPR repeats containing protein
cog.012399	-	S	-	Membrane domain of surface protein
cog.006474	-	S	-	Membrane domain of surface protein
cog.006610	-	S	-	Uncharacterized coiled-coil protein
cog.006449	-	S	-	Uncharacterized membrane protein
cog.006035	arCOG07650	S	-	Uncharacterized protein
cog.006044	-	S	-	Uncharacterized protein
cog.006124	-	S	-	Uncharacterized protein
cog.006318	-	S	-	Uncharacterized protein
cog.006330	-	S	-	Uncharacterized protein
cog.006378	-	S	-	Uncharacterized protein
cog.006452	-	S	-	Uncharacterized protein
cog.006532	-	S	-	Uncharacterized protein
cog.006552	-	S	-	Uncharacterized protein
cog.006556	-	S	-	Uncharacterized protein
cog.007373	-	S	-	Uncharacterized protein
cog.011997	-	S	-	Uncharacterized protein
cog.005718	-	S	-	Uncharacterized protein
cog.005412	-	S	-	Uncharacterized protein with Ig-like domain
cog.006090	-	S	-	Zn ribbon domain 
cog.005956	arCOG02876	G	CDA1	Peptidoglycan/xylan/chitin deacetylase
cog.005646	arCOG01137	I	FadM	Acyl-CoA thioesterase FadM
cog.005844	arCOG00381	K	-	Predicted membrane-associated trancriptional regulator
cog.005504	arCOG00002	K	-	Transcriptional regulator, PadR family
cog.004816	arCOG00280	L	-	HerA helicase
cog.006100	arCOG01094	P	Bfr	Bacterioferritin (cytochrome b1)
cog.006170	arCOG05666	R	-	Calcineurin family phosphoesterase
cog.005672	arCOG02213	R	-	MATE family membrane protein, flippase
cog.005985	-	S	-	Coiled-coil domain
cog.010522	-	S	-	Coiled-coil domain
cog.004865	-	S	-	CrtC N-terminal lipocalin domain
cog.011811	-	S	-	EDD domain protein
cog.005353	-	S	-	Uncharacterized coiled-coil protein
cog.006198	-	S	-	Uncharacterized coiled-coil protein
cog.005418	-	S	-	Uncharacterized membrane associated domain
cog.006039	arCOG08935	S	-	Uncharacterized membrane protein
cog.004021	-	S	-	Uncharacterized protein
cog.004093	-	S	-	Uncharacterized protein
cog.004864	-	S	-	Uncharacterized protein
cog.004991	-	S	-	Uncharacterized protein
cog.005477	-	S	-	Uncharacterized protein
cog.005484	-	S	-	Uncharacterized protein
cog.005745	-	S	-	Uncharacterized protein
cog.005784	-	S	-	Uncharacterized protein
cog.006135	-	S	-	Uncharacterized protein
cog.006140	-	S	-	Uncharacterized protein
cog.006186	-	S	-	Uncharacterized protein
cog.011513	-	S	-	Uncharacterized protein
cog.004346	-	S	-	Uncharacterized protein
cog.005554	-	S	-	Uncharacterized protein
cog.005217	-	S	-	Uncharacterized protein
cog.006165	arCOG04875	S	-	Uncharacterized protein, DUF365 family
cog.005702	-	S	-	Uncharacterized secreted protein
cog.005298	arCOG03943	V	MazF	Toxin-antitoxin addiction module toxin component MazF (an endoRNAse)
cog.004919	arCOG00801	L	-	RecB family exonuclease
cog.005802	arCOG00665	M	GalU	UDP-glucose pyrophosphorylase
cog.005888	arCOG03749	O	-	Membrane protein of VKOR family involved in disulfide bond formation
cog.005435	arCOG06502	R	CoxE	Protein containing von Willebrand factor type A (vWA) domain
cog.005176	-	S	-	Uncharacterized membrane protein
cog.003802	-	S	-	Uncharacterized protein
cog.005015	-	S	-	Uncharacterized protein
cog.005427	-	S	-	Uncharacterized protein
cog.005708	-	S	-	Uncharacterized protein
cog.005742	-	S	-	Uncharacterized protein
cog.012864	-	S	-	Uncharacterized protein
cog.005575	-	S	-	Uncharacterized protein
cog.005513	arCOG01917	S	-	Zn-ribbon domain containing protein
cog.004739	arCOG02546	S	-	Secreted protein, contains PKD repeats and vWA domain
cog.003734	-	S	-	Uncharacterized protein
cog.005446	-	S	-	Uncharacterized protein
cog.005567	-	S	-	Uncharacterized protein
cog.004986	-	S	-	Uncharacterized protein
cog.005281	arCOG11393	S	-	Uncharacterized protein, DUF1326 family
cog.005564	arCOG06088	S	-	Zn finger protein
cog.004649	arCOG03886	V	-	CopG/RHH family DNA-binding protein
cog.005195	arCOG06769	R	-	Leucine-rich repeats domain
cog.005162	-	S	-	Uncharacterized protein
cog.007720	-	S	-	Uncharacterized protein
cog.004526	arCOG02219	V	VapC	PIN domain containing protein
cog.007855	-	S	-	Uncharacterized  coiled-coil protein
cog.000823	-	S	-	Membrane domain of surface protein
cog.006681	-	Q	NanM	N-acetylneuraminic acid mutarotase 
cog.004399	-	R	-	TPR repeats containing protein
cog.003519	-	S	-	Membrane associated domain
cog.004071	arCOG03838	H	PqqD	Coenzyme PQQ synthesis protein D
cog.010262	arCOG02487	M	-	Cell surface protein
cog.010193	arCOG04605	R	-	Membrane associated metal-dependent hydrolase
cog.006542	-	S	-	Uncharacterized  protein
cog.010075	-	S	-	Uncharacterized membrane protein
cog.008345	-	S	-	Uncharacterized protein
cog.008722	-	S	-	Uncharacterized protein
cog.006969	-	S	-	Uncharacterized protein
cog.008521	arCOG02285	J	Ncl1	Ribosome biogenesis protein, NOL1/NOP2/fmu family
cog.008488	arCOG01580	K	-	DNA-binding transcriptional regulator, Lrp family
cog.008875	arCOG00373	L	Smc	Chromosome segregation ATPase, Coiled-coil region
cog.007776	arCOG00280	L	-	HerA helicase
cog.008444	arCOG09718	O	-	Collagenase family protease
cog.006761	arCOG10942	P	-	Sulfotransferase family protein
cog.008493	arCOG10807	S	-	Metal-binding protein
cog.007261	-	S	-	Uncharacterized membrane protein
cog.007639	arCOG13271	S	-	Uncharacterized membrane protein, DUF599 family
cog.005348	-	S	-	Uncharacterized protein
cog.006056	-	S	-	Uncharacterized protein
cog.007761	-	S	-	Uncharacterized protein
cog.007777	-	S	-	Uncharacterized protein
cog.007804	-	S	-	Uncharacterized protein
cog.007904	-	S	-	Uncharacterized protein
cog.007988	-	S	-	Uncharacterized protein
cog.008053	-	S	-	Uncharacterized protein
cog.008129	-	S	-	Uncharacterized protein
cog.008243	-	S	-	Uncharacterized protein
cog.008245	-	S	-	Uncharacterized protein
cog.008393	-	S	-	Uncharacterized protein
cog.008587	-	S	-	Uncharacterized protein
cog.008806	-	S	-	Uncharacterized protein
cog.007688	-	S	-	Uncharacterized protein
cog.008572	arCOG15091	S	-	Uncharacterized protein
cog.008691	-	S	-	Uncharacterized protein
cog.008061	-	S	-	Uncharacterized protein
cog.007665	-	S	-	Uncharacterized protein
cog.006141	arCOG05143	C	MtmB	Monomethylamine methyltransferase
cog.007175	arCOG00811	E	IlvH	Acetolactate synthase, small subunit
cog.007619	arCOG05750	E	-	Metal-dependent membrane protease, CAAX family
cog.007402	arCOG04259	F	-	Class III nucleotidyl cyclase
cog.007693	arCOG07337	G	LacZ	Beta-galactosidase/beta-glucuronidase
cog.006870	arCOG09020	I	-	Alpha-beta superfamily hydrolase, patatin/cPLA2 family
cog.007481	arCOG06923	I	EstA	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold
cog.006907	-	J	ValS	Valyl-tRNA synthetase, C-terminal fragment
cog.007397	arCOG04853	K	-	Predicted metal-binding transcription factor
cog.007523	arCOG07901	K	-	Predicted transcriptional regulator, contains HTH domain
cog.006518	arCOG03192	L	-	Endonuclease YncB
cog.006944	arCOG03158	L	-	Intein/homing endonuclease
cog.007334	-	R	-	Alpha-beta hydrolase
cog.007293	-	R	-	TPR repeats containing protein
cog.006790	-	S	-	N-terminal region often fused to phosphoesterase (PHP family)
cog.006649	-	S	-	Uncharacterized  protein
cog.007477	arCOG05068	S	-	Uncharacterized membrane protein
cog.006178	-	S	-	Uncharacterized protein
cog.006288	-	S	-	Uncharacterized protein
cog.006300	-	S	-	Uncharacterized protein
cog.006728	-	S	-	Uncharacterized protein
cog.006833	-	S	-	Uncharacterized protein
cog.006865	-	S	-	Uncharacterized protein
cog.007106	-	S	-	Uncharacterized protein
cog.007174	-	S	-	Uncharacterized protein
cog.007652	-	S	-	Uncharacterized protein
cog.009806	-	S	-	Uncharacterized protein
cog.006927	-	S	-	Uncharacterized protein
cog.006734	-	S	-	Uncharacterized protein
cog.007603	-	S	-	Uncharacterized protein
cog.007458	-	S	-	Uncharacterized protein
cog.007337	-	S	-	Zn-ribbon domain
cog.007485	arCOG01208	V	-	Minimal nucleotidyltransferase
cog.006454	arCOG01462	C	NatB	ABC-type Na+ efflux pump, permease component
cog.006684	arCOG06548	C	RnfC	Predicted NADH:ubiquinone oxidoreductase, subunit RnfC
cog.006657	arCOG01605	C	PorD	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, delta subunit
cog.006573	arCOG03287	G	GDB1	Glycogen debranching enzyme
cog.005518	arCOG03287	G	GDB1	Glycogen debranching enzyme
cog.006651	arCOG04542	H	FolE	GTP cyclohydrolase I
cog.014267	-	K	-	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family
cog.005761	arCOG04270	K	TFA1	Transcription initiation factor IIE, alpha subunit
cog.006588	-	M	-	GT1 family of glycosyltransferase
cog.006578	arCOG04676	M	LdcA	Muramoyltetrapeptide carboxypeptidase LdcA
cog.006688	arCOG01910	O	NfeD	Membrane-bound serine protease S46, ClpP class
cog.006298	arCOG09746	P	-	Sulfotransferase related protein
cog.006841	arCOG01461	Q	CurA	NADPH-dependent curcumin reductase CurA
cog.007007	-	R	-	Beta-barrel domain
cog.006912	arCOG00257	R	Med	Uncharacterized ABC-type transport system, periplasmic component/surface lipoprotein
cog.009128	-	S	-	EDD domain protein
cog.006356	arCOG11424	S	-	Membrane associated protein with extracellular Ig-like domain
cog.007016	-	S	-	Membrane domain of surface protein
cog.006437	-	S	-	Uncharacterized conserved protein, DUF1499 family 
cog.006898	-	S	-	Uncharacterized membrane protein
cog.005648	arCOG09104	S	-	Uncharacterized membrane protein, DUF307
cog.006414	-	S	-	Uncharacterized protein
cog.006483	-	S	-	Uncharacterized protein
cog.006672	-	S	-	Uncharacterized protein
cog.006964	-	S	-	Uncharacterized protein
cog.005602	arCOG08033	S	-	Uncharacterized protein
cog.006798	arCOG12320	S	-	Uncharacterized protein
cog.006404	arCOG05374	T	-	Sensory protein, contains GAF domain
cog.006229	arCOG02758	V	Cas5	CRISPR-Cas system related protein Cas5, RAMP superfamily
cog.006861	arCOG02632	V	HsdM	Endonuclease Nob1, consists of a PIN domain and a Zn-ribbon module
cog.006365	arCOG05014	C	HdrE	CoB--CoM heterodisulfide reductase subunit E
cog.009933	arCOG01534	E	DdpA	ABC-type transport system, substrate-binding component
cog.005943	arCOG03951	I	PgpB	Membrane-associated phospholipid phosphatase
cog.006013	arCOG06923	I	EstA	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold
cog.006495	arCOG04161	J	DPH5	Diphthamide biosynthesis methyltransferase
cog.005512	arCOG04439	K	ArsR	Transcriptional regulator containing HTH domain, ArsR family
cog.005187	arCOG00889	L	-	Adenine-specific DNA methylase containing a Zn-ribbon
cog.006352	-	M	GlmU	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase 
cog.006478	arCOG01371	M	RfbB	dTDP-D-glucose 4,6-dehydratase
cog.006411	arCOG02427	M	{ManC}	Mannose-1-phosphate guanylyltransferase fused to cupin domain
cog.006433	-	R	-	norD type: Denitrifying bacteria contain both membrane bound and periplasmic nitrate reductases
cog.003257	-	S	-	Membrane domain of surface protein
cog.005848	-	S	-	Uncharacterized domain
cog.004753	-	S	-	Uncharacterized membrane protein
cog.006469	-	S	-	Uncharacterized membrane protein
cog.002343	-	S	-	Uncharacterized protein
cog.003771	-	S	-	Uncharacterized protein
cog.004188	-	S	-	Uncharacterized protein
cog.005753	-	S	-	Uncharacterized protein
cog.006169	-	S	-	Uncharacterized protein
cog.006305	-	S	-	Uncharacterized protein
cog.006417	-	S	-	Uncharacterized protein
cog.006461	-	S	-	Uncharacterized protein
cog.006485	-	S	-	Uncharacterized protein
cog.006500	-	S	-	Uncharacterized protein
cog.006544	-	S	-	Uncharacterized protein
cog.008009	-	S	-	Uncharacterized protein
cog.011371	-	S	-	Uncharacterized protein
cog.005168	-	S	-	Uncharacterized protein
cog.005949	-	S	-	Uncharacterized protein
cog.005862	-	S	-	Uncharacterized protein with Ig-like domain
cog.005791	arCOG02356	T	-	Sensory protein, contains GAF domain
cog.005253	arCOG02603	U	-	Longin domain
cog.005988	arCOG04451	V	VapB3	RHH/copG family antitoxin
cog.005180	-	H	-	WGR domain of molybdate metabolism regulator and related proteins
cog.004536	arCOG03931	K	-	ArsR-like HTH and PAS domain
cog.005410	arCOG04933	O	-	Serine protease inhibitor
cog.004855	-	R	-	Leucine-rich repeats domain
cog.005238	-	S	-	7 TM membrane protein
cog.001782	-	S	-	Uncharacterized domain
cog.006038	arCOG08935	S	-	Uncharacterized membrane protein
cog.005593	-	S	-	Uncharacterized protein
cog.004679	-	S	-	Uncharacterized protein
cog.005807	-	S	-	Uncharacterized protein
cog.006194	-	S	-	Uncharacterized protein
cog.007885	-	S	-	Uncharacterized protein
cog.010341	-	S	-	Uncharacterized protein
cog.005903	-	S	-	Uncharacterized protein
cog.005858	-	S	-	Uncharacterized protein
cog.006026	arCOG08981	S	-	Uncharacterized protein
cog.005545	-	S	-	Uncharacterized protein
cog.005680	-	S	-	Uncharacterized protein
cog.005850	-	S	-	Uncharacterized protein
cog.006206	arCOG02312	V	SalY	ABC-type antimicrobial peptide transport system, permease component
cog.005882	arCOG01433	E	TrpB	Tryptophan synthase beta chain
cog.005234	arCOG01759	L	-	Bifunctional nuclease, with DNase and RNase activity
cog.005839	-	S	-	Uncharacterized  protein
cog.005347	arCOG10915	S	-	Uncharacterized membrane protein
cog.003897	-	S	-	Uncharacterized protein
cog.005192	-	S	-	Uncharacterized protein
cog.005698	-	S	-	Uncharacterized protein
cog.005906	arCOG08007	S	-	Uncharacterized protein
cog.005725	-	S	-	Uncharacterized protein
cog.005264	-	S	-	Uncharacterized protein
cog.004813	arCOG05223	V	-	Type IV restriction, contains ParB-like NTPase domain fused to HNH nuclease
